2025-10-28 19:58:28, Instruction: 0xffff800010ba71f0, Mem: 2847767549, Flipped bit 0, Flipped 2847767548, [+] System running normally
2025-10-28 20:44:54, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 2, Flipped 3596551108, [+] System running normally
2025-10-28 20:44:56, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 3, Flipped 3596551112, [+] System running normally
2025-10-28 20:44:58, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 4, Flipped 3596551120, [+] System running normally
2025-10-28 20:45:00, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 5, Flipped 3596551136, [+] System running normally
2025-10-28 20:45:02, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 6, Flipped 3596551040, [+] System running normally
2025-10-28 20:45:04, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 7, Flipped 3596550976, [+] System running normally
2025-10-28 20:45:06, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 8, Flipped 3596550848, [+] System running normally
2025-10-28 20:45:08, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 9, Flipped 3596550592, [+] System running normally
2025-10-28 20:45:10, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 10, Flipped 3596552128, [+] System running normally
2025-10-28 20:45:12, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 11, Flipped 3596553152, [+] System running normally
2025-10-28 20:45:14, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 12, Flipped 3596555200, [+] System running normally
2025-10-28 20:45:16, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 13, Flipped 3596559296, [+] System running normally
2025-10-28 20:45:18, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 14, Flipped 3596567488, [+] System running normally
2025-10-28 20:45:20, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 15, Flipped 3596583872, [+] System running normally
2025-10-28 20:45:22, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 16, Flipped 3596485568, [+] System running normally
2025-10-28 20:45:24, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 17, Flipped 3596420032, [+] System running normally
2025-10-28 20:45:26, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 18, Flipped 3596288960, [+] System running normally
2025-10-28 20:45:28, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 19, Flipped 3596026816, [+] System running normally
2025-10-28 20:45:30, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 20, Flipped 3595502528, [+] System running normally
2025-10-28 20:45:34, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 21, Flipped 3598648256, [+] System running normally
2025-10-28 20:45:38, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 22, Flipped 3592356800, [+] System running normally
2025-10-28 20:45:40, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 23, Flipped 3604939712, [+] System running normally
2025-10-28 20:45:42, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 24, Flipped 3613328320, [+] System running normally
2025-10-28 20:45:44, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 25, Flipped 3562996672, [+] System running normally
2025-10-28 20:45:46, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 26, Flipped 3529442240, [+] System running normally
2025-10-28 20:45:48, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 27, Flipped 3730768832, [+] System running normally
2025-10-28 20:45:50, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 28, Flipped 3328115648, [+] System running normally
2025-10-28 20:45:52, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 29, Flipped 4133422016, [!] Exception detected! [{'flag': 'Error'}, {'Oops': 'Oops - BUG: 0 [#1] PREEMPT SMP'}]
2025-10-28 20:49:16, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 30, Flipped 2522809280, [+] System running normally
2025-10-28 20:49:18, Instruction: 0xffff800010ba7234, Mem: 3596551104, Flipped bit 31, Flipped 1449067456, [+] System running normally
2025-10-28 20:49:20, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 0, Flipped 2852127733, [+] System running normally
2025-10-28 20:49:22, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 1, Flipped 2852127734, [+] System running normally
2025-10-28 20:49:24, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 2, Flipped 2852127728, [+] System running normally
2025-10-28 20:49:26, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 3, Flipped 2852127740, [+] System running normally
2025-10-28 20:49:28, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 4, Flipped 2852127716, [+] System running normally
2025-10-28 20:49:31, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 5, Flipped 2852127700, [+] System running normally
2025-10-28 20:49:33, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 6, Flipped 2852127668, [+] System running normally
2025-10-28 20:49:35, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 7, Flipped 2852127604, [+] System running normally
2025-10-28 20:49:37, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 8, Flipped 2852127476, [+] System running normally
2025-10-28 20:49:39, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 9, Flipped 2852127220, [+] System running normally
2025-10-28 20:49:41, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 10, Flipped 2852128756, [+] System running normally
2025-10-28 20:49:43, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 11, Flipped 2852129780, [+] System running normally
2025-10-28 20:49:45, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 12, Flipped 2852131828, [+] System running normally
2025-10-28 20:49:47, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 13, Flipped 2852135924, [+] System running normally
2025-10-28 20:49:49, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 14, Flipped 2852144116, [+] System running normally
2025-10-28 20:49:53, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 15, Flipped 2852160500, [+] System running normally
2025-10-28 20:49:55, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 16, Flipped 2852193268, [+] System running normally
2025-10-28 20:49:57, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 17, Flipped 2852258804, [+] System running normally
2025-10-28 20:49:59, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 18, Flipped 2852389876, [+] System running normally
2025-10-28 20:50:01, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 19, Flipped 2852652020, [+] System running normally
2025-10-28 20:50:03, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 20, Flipped 2853176308, [+] System running normally
2025-10-28 20:50:05, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 21, Flipped 2854224884, [+] System running normally
2025-10-28 20:50:07, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 22, Flipped 2856322036, [+] System running normally
2025-10-28 20:50:09, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 23, Flipped 2860516340, [+] System running normally
2025-10-28 20:50:11, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 24, Flipped 2868904948, [+] System running normally
2025-10-28 20:50:13, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 25, Flipped 2818573300, [+] System running normally
2025-10-28 20:50:15, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 26, Flipped 2919236596, [+] System running normally
2025-10-28 20:50:17, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 27, Flipped 2717910004, [+] System running normally
2025-10-28 20:50:19, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 28, Flipped 3120563188, [+] System running normally
2025-10-28 20:50:21, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 29, Flipped 2315256820, [+] System running normally
2025-10-28 20:50:23, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 30, Flipped 3925869556, [+] System running normally
2025-10-28 20:50:25, Instruction: 0xffff800010ba7238, Mem: 2852127732, Flipped bit 31, Flipped 704644084, [+] System running normally
2025-10-28 20:50:27, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 0, Flipped 3103797219, [+] System running normally
2025-10-28 20:50:29, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 1, Flipped 3103797216, [+] System running normally
2025-10-28 20:50:31, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 2, Flipped 3103797222, [+] System running normally
2025-10-28 20:50:33, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 3, Flipped 3103797226, [+] System running normally
2025-10-28 20:50:35, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 4, Flipped 3103797234, [+] System running normally
2025-10-28 20:50:37, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 5, Flipped 3103797186, [+] System running normally
2025-10-28 20:50:39, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 6, Flipped 3103797154, [+] System running normally
2025-10-28 20:50:41, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 7, Flipped 3103797090, [+] System running normally
2025-10-28 20:50:43, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 8, Flipped 3103796962, [+] System running normally
2025-10-28 20:50:45, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 9, Flipped 3103796706, [+] System running normally
2025-10-28 20:50:47, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 10, Flipped 3103796194, [+] System running normally
2025-10-28 20:50:49, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 11, Flipped 3103795170, [+] System running normally
2025-10-28 20:50:51, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 12, Flipped 3103801314, [+] System running normally
2025-10-28 20:50:53, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 13, Flipped 3103789026, [+] System running normally
2025-10-28 20:50:55, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 14, Flipped 3103813602, [+] System running normally
2025-10-28 20:50:57, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 15, Flipped 3103829986, [+] System running normally
2025-10-28 20:51:01, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 16, Flipped 3103862754, [+] System running normally
2025-10-28 20:51:03, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 17, Flipped 3103928290, [+] System running normally
2025-10-28 20:51:05, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 18, Flipped 3104059362, [+] System running normally
2025-10-28 20:51:07, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 19, Flipped 3104321506, [+] System running normally
2025-10-28 20:51:09, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 20, Flipped 3104845794, [+] System running normally
2025-10-28 20:51:11, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 21, Flipped 3105894370, [+] System running normally
2025-10-28 20:51:13, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 22, Flipped 3107991522, [+] System running normally
2025-10-28 20:51:15, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 23, Flipped 3112185826, [+] System running normally
2025-10-28 20:51:17, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 24, Flipped 3087020002, [+] System running normally
2025-10-28 20:51:19, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 25, Flipped 3137351650, [+] System running normally
2025-10-28 20:51:21, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 26, Flipped 3170906082, [+] System running normally
2025-10-28 20:51:23, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 27, Flipped 2969579490, [+] System running normally
2025-10-28 20:51:25, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 28, Flipped 2835361762, [+] System running normally
2025-10-28 20:51:27, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 29, Flipped 2566926306, [+] System running normally
2025-10-28 20:51:29, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 30, Flipped 4177539042, [+] System running normally
2025-10-28 20:51:31, Instruction: 0xffff800010ba723c, Mem: 3103797218, Flipped bit 31, Flipped 956313570, [+] System running normally
2025-10-28 20:51:33, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 0, Flipped 2549958361, [+] System running normally
2025-10-28 20:51:35, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 1, Flipped 2549958362, [+] System running normally
2025-10-28 20:51:37, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 2, Flipped 2549958364, [+] System running normally
2025-10-28 20:51:39, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 3, Flipped 2549958352, [+] System running normally
2025-10-28 20:51:41, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 4, Flipped 2549958344, [+] System running normally
2025-10-28 20:51:43, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 5, Flipped 2549958392, [+] System running normally
2025-10-28 20:51:46, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 6, Flipped 2549958296, [+] System running normally
2025-10-28 20:51:50, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 7, Flipped 2549958232, [+] System running normally
2025-10-28 20:51:52, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 8, Flipped 2549958616, [+] System running normally
2025-10-28 20:51:54, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 9, Flipped 2549957848, [+] System running normally
2025-10-28 20:51:56, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 10, Flipped 2549957336, [+] System running normally
2025-10-28 20:51:58, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 11, Flipped 2549960408, [+] System running normally
2025-10-28 20:52:00, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 12, Flipped 2549962456, [+] System running normally
2025-10-28 20:52:04, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 13, Flipped 2549966552, [+] System running normally
2025-10-28 20:52:08, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 14, Flipped 2549941976, [+] System running normally
2025-10-28 20:52:10, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 15, Flipped 2549991128, [+] System running normally
2025-10-28 20:52:12, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 16, Flipped 2549892824, [+] System running normally
2025-10-28 20:52:16, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 17, Flipped 2550089432, [+] System running normally
2025-10-28 20:52:18, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 18, Flipped 2549696216, [+] System running normally
2025-10-28 20:52:20, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 19, Flipped 2549434072, [+] System running normally
2025-10-28 20:52:22, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 20, Flipped 2548909784, [+] System running normally
2025-10-28 20:52:24, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 21, Flipped 2547861208, [+] System running normally
2025-10-28 20:52:26, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 22, Flipped 2545764056, [+] System running normally
2025-10-28 20:52:30, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 23, Flipped 2541569752, [+] System running normally
2025-10-28 20:52:34, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 24, Flipped 2533181144, [+] System running normally
2025-10-28 20:52:36, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 25, Flipped 2516403928, [+] System running normally
2025-10-28 20:52:38, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 26, Flipped 2482849496, [+] System running normally
2025-10-28 20:52:40, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 27, Flipped 2684176088, [+] System running normally
2025-10-28 20:52:42, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 28, Flipped 2281522904, [+] System running normally
2025-10-28 20:52:44, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 29, Flipped 3086829272, [+] System running normally
2025-10-28 20:52:46, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 30, Flipped 3623700184, [+] System running normally
2025-10-28 20:52:48, Instruction: 0xffff800010ba7240, Mem: 2549958360, Flipped bit 31, Flipped 402474712, [+] System running normally
2025-10-28 20:52:50, Instruction: 0xffff800010ba7244, Mem: 3107991522, Flipped bit 0, Flipped 3107991523, [+] System running normally
