2025-10-28 22:39:43, Instruction: 0xffff800010af2410, Mem: 2847439869, Flipped bit 0, Flipped 2847439868, [+] System running normally
2025-10-29 09:43:55, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 19, Flipped 2836299775, [+] System running normally
2025-10-29 09:43:59, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 20, Flipped 2836824063, [+] System running normally
2025-10-29 09:44:01, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 21, Flipped 2837872639, [+] System running normally
2025-10-29 09:44:03, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 22, Flipped 2839969791, [+] System running normally
2025-10-29 09:44:05, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 23, Flipped 2844164095, [+] System running normally
2025-10-29 09:44:07, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 24, Flipped 2818998271, [+] System running normally
2025-10-29 09:44:09, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 25, Flipped 2869329919, [+] System running normally
2025-10-29 09:44:11, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 26, Flipped 2902884351, [+] System running normally
2025-10-29 09:44:13, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 27, Flipped 2701557759, [+] System running normally
2025-10-29 09:44:15, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 28, Flipped 3104210943, [+] System running normally
2025-10-29 09:44:17, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 29, Flipped 2298904575, [+] System running normally
2025-10-29 09:44:19, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 30, Flipped 3909517311, [+] System running normally
2025-10-29 09:44:23, Instruction: 0xffff800010af2458, Mem: 2835775487, Flipped bit 31, Flipped 688291839, [+] System running normally
2025-10-29 09:44:25, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 0, Flipped 4177542115, [+] System running normally
2025-10-29 09:44:29, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 1, Flipped 4177542112, [+] System running normally
2025-10-29 09:44:31, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 2, Flipped 4177542118, [+] System running normally
2025-10-29 09:44:33, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 3, Flipped 4177542122, [+] System running normally
2025-10-29 09:44:35, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 4, Flipped 4177542130, [+] System running normally
2025-10-29 09:44:37, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 5, Flipped 4177542082, [+] System running normally
2025-10-29 09:44:39, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 6, Flipped 4177542050, [+] System running normally
2025-10-29 09:44:41, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 7, Flipped 4177541986, [+] System running normally
2025-10-29 09:44:43, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 8, Flipped 4177541858, [+] System running normally
2025-10-29 09:44:45, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 9, Flipped 4177541602, [+] System running normally
2025-10-29 09:44:47, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 10, Flipped 4177543138, [+] System running normally
2025-10-29 09:44:49, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 11, Flipped 4177540066, [+] System running normally
2025-10-29 09:44:51, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 12, Flipped 4177538018, [+] System running normally
2025-10-29 09:44:53, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 13, Flipped 4177533922, [+] System running normally
2025-10-29 09:44:55, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 14, Flipped 4177558498, [+] System running normally
2025-10-29 09:44:57, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 15, Flipped 4177574882, [+] System running normally
2025-10-29 09:44:59, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 16, Flipped 4177607650, [+] System running normally
2025-10-29 09:45:01, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 17, Flipped 4177673186, [+] System running normally
2025-10-29 09:45:03, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 18, Flipped 4177804258, [+] System running normally
2025-10-29 09:45:05, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 19, Flipped 4178066402, [+] System running normally
2025-10-29 09:45:07, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 20, Flipped 4178590690, [+] System running normally
2025-10-29 09:45:09, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 21, Flipped 4179639266, [+] System running normally
2025-10-29 09:45:11, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 22, Flipped 4181736418, [+] System running normally
2025-10-29 09:45:13, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 23, Flipped 4185930722, [+] System running normally
2025-10-29 09:45:15, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 24, Flipped 4160764898, [+] System running normally
2025-10-29 09:45:17, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 25, Flipped 4211096546, [+] System running normally
2025-10-29 09:45:19, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 26, Flipped 4244650978, [+] System running normally
2025-10-29 09:45:21, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 27, Flipped 4043324386, [+] System running normally
2025-10-29 09:45:23, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 28, Flipped 3909106658, [+] System running normally
2025-10-29 09:45:25, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 29, Flipped 3640671202, [+] System running normally
2025-10-29 09:45:27, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 30, Flipped 3103800290, [+] System running normally
2025-10-29 09:45:29, Instruction: 0xffff800010af245c, Mem: 4177542114, Flipped bit 31, Flipped 2030058466, [+] System running normally
2025-10-29 09:45:31, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 0, Flipped 4181746721, [+] System running normally
2025-10-29 09:45:33, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 1, Flipped 4181746722, [+] System running normally
2025-10-29 09:45:35, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 2, Flipped 4181746724, [+] System running normally
2025-10-29 09:45:37, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 3, Flipped 4181746728, [+] System running normally
2025-10-29 09:45:39, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 4, Flipped 4181746736, [+] System running normally
2025-10-29 09:45:41, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 5, Flipped 4181746688, [+] System running normally
2025-10-29 09:45:43, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 6, Flipped 4181746784, [+] System running normally
2025-10-29 09:45:45, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 7, Flipped 4181746848, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000004', 'raw_match': '[  915.867365]   ESR = 0x96000004'}, {'EC': '0x25 / Data Abort from current EL'}]
2025-10-29 09:49:07, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 8, Flipped 4181746976, [+] System running normally
2025-10-29 09:49:09, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 9, Flipped 4181747232, [+] System running normally
2025-10-29 09:49:11, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 10, Flipped 4181745696, [+] System running normally
2025-10-29 09:49:13, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 11, Flipped 4181748768, [+] System running normally
2025-10-29 09:49:15, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 12, Flipped 4181750816, [+] System running normally
2025-10-29 09:49:17, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 13, Flipped 4181738528, [+] System running normally
2025-10-29 09:49:19, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 14, Flipped 4181730336, [+] System running normally
2025-10-29 09:49:21, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 15, Flipped 4181779488, [+] System running normally
2025-10-29 09:49:23, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 16, Flipped 4181812256, [+] System running normally
2025-10-29 09:49:25, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 17, Flipped 4181877792, [+] System running normally
2025-10-29 09:49:27, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 18, Flipped 4182008864, [+] System running normally
2025-10-29 09:49:30, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 19, Flipped 4182271008, [+] System running normally
2025-10-29 09:49:32, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 20, Flipped 4182795296, [+] System running normally
2025-10-29 09:49:34, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 21, Flipped 4183843872, [+] System running normally
2025-10-29 09:49:36, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 22, Flipped 4177552416, [+] System running normally
2025-10-29 09:49:38, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 23, Flipped 4190135328, [+] System running normally
2025-10-29 09:49:40, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 24, Flipped 4164969504, [+] System running normally
2025-10-29 09:49:42, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 25, Flipped 4215301152, [+] System running normally
2025-10-29 09:49:44, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 26, Flipped 4248855584, [+] System running normally
2025-10-29 09:49:46, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 27, Flipped 4047528992, [+] System running normally
2025-10-29 09:49:48, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 28, Flipped 3913311264, [+] System running normally
2025-10-29 09:49:50, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 29, Flipped 3644875808, [+] System running normally
2025-10-29 09:49:52, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 30, Flipped 3108004896, [+] System running normally
2025-10-29 09:49:54, Instruction: 0xffff800010af2460, Mem: 4181746720, Flipped bit 31, Flipped 2034263072, [+] System running normally
2025-10-29 09:49:56, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 0, Flipped 3036677314, [+] System running normally
2025-10-29 09:49:58, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 1, Flipped 3036677313, [+] System running normally
2025-10-29 09:50:00, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 2, Flipped 3036677319, [+] System running normally
2025-10-29 09:50:02, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 3, Flipped 3036677323, [+] System running normally
2025-10-29 09:50:04, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 4, Flipped 3036677331, [+] System running normally
2025-10-29 09:50:06, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 5, Flipped 3036677347, [+] System running normally
2025-10-29 09:50:08, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 6, Flipped 3036677251, [+] System running normally
2025-10-29 09:50:10, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 7, Flipped 3036677187, [+] System running normally
2025-10-29 09:50:12, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 8, Flipped 3036677571, [+] System running normally
2025-10-29 09:50:14, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 9, Flipped 3036677827, [+] System running normally
2025-10-29 09:50:16, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 10, Flipped 3036676291, [+] System running normally
2025-10-29 09:50:18, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 11, Flipped 3036679363, [+] System running normally
2025-10-29 09:50:20, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 12, Flipped 3036681411, [+] System running normally
2025-10-29 09:50:22, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 13, Flipped 3036685507, [+] System running normally
2025-10-29 09:50:24, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 14, Flipped 3036693699, [+] System running normally
2025-10-29 09:50:26, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 15, Flipped 3036710083, [+] System running normally
2025-10-29 09:50:28, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 16, Flipped 3036742851, [+] System running normally
2025-10-29 09:50:30, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 17, Flipped 3036808387, [+] System running normally
2025-10-29 09:50:32, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 18, Flipped 3036939459, [+] System running normally
2025-10-29 09:50:34, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 19, Flipped 3037201603, [+] System running normally
2025-10-29 09:50:36, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 20, Flipped 3037725891, [+] System running normally
2025-10-29 09:50:38, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 21, Flipped 3038774467, [+] System running normally
2025-10-29 09:50:42, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 22, Flipped 3040871619, [+] System running normally
2025-10-29 09:50:44, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 23, Flipped 3045065923, [+] System running normally
2025-10-29 09:50:46, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 24, Flipped 3019900099, [+] System running normally
2025-10-29 09:50:48, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 25, Flipped 3070231747, [+] System running normally
2025-10-29 09:50:50, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 26, Flipped 2969568451, [+] System running normally
2025-10-29 09:50:52, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 27, Flipped 3170895043, [+] System running normally
2025-10-29 09:50:54, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 28, Flipped 2768241859, [+] System running normally
2025-10-29 09:50:56, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 29, Flipped 2499806403, [+] System running normally
2025-10-29 09:50:58, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 30, Flipped 4110419139, [+] System running normally
2025-10-29 09:51:00, Instruction: 0xffff800010af2464, Mem: 3036677315, Flipped bit 31, Flipped 889193667, [+] System running normally
2025-10-29 09:51:02, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 0, Flipped 3107995680, [+] System running normally
2025-10-29 09:51:04, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 1, Flipped 3107995683, [+] System running normally
2025-10-29 09:51:06, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 2, Flipped 3107995685, [+] System running normally
2025-10-29 09:51:08, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 3, Flipped 3107995689, [+] System running normally
2025-10-29 09:51:10, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 4, Flipped 3107995697, [+] System running normally
2025-10-29 09:51:12, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 5, Flipped 3107995649, [+] System running normally
2025-10-29 09:51:14, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 6, Flipped 3107995745, [+] System running normally
2025-10-29 09:51:18, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 7, Flipped 3107995809, [+] System running normally
2025-10-29 09:51:20, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 8, Flipped 3107995937, [+] System running normally
2025-10-29 09:51:22, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 9, Flipped 3107996193, [+] System running normally
2025-10-29 09:51:24, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 10, Flipped 3107996705, [+] System running normally
2025-10-29 09:51:26, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 11, Flipped 3107997729, [+] System running normally
2025-10-29 09:51:28, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 12, Flipped 3107999777, [+] System running normally
2025-10-29 09:51:30, Instruction: 0xffff800010af2468, Mem: 3107995681, Flipped bit 13, Flipped 3108003873, [+] System running normally
